transaction_id,user_id,transaction_amount,transaction_type,merchant_category,transaction_date
TXN0009357,USR00012,623723.27,Withdrawal,Utilities,2024-02-04
TXN0009358,USR02101,350404.29,Bills,Retail,2024-08-06
TXN0009359,USR01652,39399.84,Withdrawal,Utilities,2024-05-14
TXN0009360,USR02384,633897.89,Airtime,Utilities,2024-06-26
TXN0009361,USR01892,47199.57,Bills,Food,2024-02-20
TXN0009362,USR02492,813988.63,Withdrawal,Health,2024-12-28
TXN0009363,USR02985,472701.53,Deposit,Entertainment,2024-06-22
TXN0009364,USR01018,336458.93,Deposit,Retail,2024-03-30
TXN0009365,USR00692,958777.25,Bills,Utilities,2024-04-04
TXN0009366,USR01499,779040.49,Bills,Telecom,2024-12-12
TXN0009367,USR01300,453041.96,Withdrawal,Food,2024-01-07
TXN0009368,USR01804,469519.69,Airtime,Transport,2024-08-07
TXN0009369,USR02131,667033.69,Airtime,Real Estate,2024-08-14
TXN0009370,USR00330,319476.87,POS,Transport,2024-08-15
TXN0009371,USR01657,426327.03,POS,Real Estate,2024-07-24
TXN0009372,USR02369,608960.78,Transfer,Health,2024-01-07
TXN0009373,USR02966,169993.93,Transfer,Health,2024-03-10
TXN0009374,USR01639,15212.89,Transfer,Utilities,2024-09-29
TXN0009375,USR00104,303845.75,Deposit,Food,2024-07-01
TXN0009376,USR01364,362193.95,Transfer,Entertainment,2024-11-09
TXN0009377,USR00291,560491.8,Deposit,Utilities,2024-05-23
TXN0009378,USR01344,537834.9,Deposit,Finance,2024-03-05
TXN0009379,USR02431,135002.26,Airtime,Entertainment,2024-03-09
TXN0009380,USR01230,663240.08,Withdrawal,Finance,2024-02-11
TXN0009381,USR02214,242806.51,Deposit,Telecom,2024-11-14
TXN0009382,USR00137,391785.22,POS,Telecom,2024-05-09
TXN0009383,USR02747,229013.74,Deposit,Retail,2024-05-14
TXN0009384,USR01793,191622.58,Airtime,Finance,2024-11-06
TXN0009385,USR00137,880094.93,Withdrawal,Utilities,2024-02-03
TXN0009386,USR00313,924300.92,Bills,Health,2024-04-12
TXN0009387,USR00736,104167.56,POS,Entertainment,2024-07-22
TXN0009388,USR02480,711522.17,POS,Entertainment,2024-10-01
TXN0009389,USR00797,814374.03,POS,Real Estate,2024-09-15
TXN0009390,USR02096,994286.98,Transfer,Finance,2024-09-01
TXN0009391,USR02556,635014.72,POS,Entertainment,2024-09-20
TXN0009392,USR02079,549275.15,Withdrawal,Health,2024-10-21
TXN0009393,USR00796,705255.61,Airtime,Retail,2024-06-04
TXN0009394,USR01323,994116.53,Bills,Entertainment,2024-08-19
TXN0009395,USR01893,923682.3,Transfer,Finance,2024-09-01
TXN0009396,USR01390,794886.05,Withdrawal,Education,2024-11-22
TXN0009397,USR01529,540386.13,POS,Utilities,2024-06-08
TXN0009398,USR01911,928848.63,Deposit,Entertainment,2024-04-28
TXN0009399,USR01318,726077.17,POS,Entertainment,2024-02-06
TXN0009400,USR00346,51456.21,Deposit,Entertainment,2024-08-20
TXN0009401,USR01643,162023.08,Withdrawal,Real Estate,2024-07-15
TXN0009402,USR01506,57026.2,Airtime,Health,2024-10-03
TXN0009403,USR00185,149644.78,Withdrawal,Entertainment,2024-10-27
TXN0009404,USR01731,816462.62,Deposit,Utilities,2024-05-01
TXN0009405,USR02811,39262.84,POS,Utilities,2024-07-28
TXN0009406,USR00978,862107.12,POS,Entertainment,2024-04-12
TXN0009407,USR02133,210751.76,Airtime,Transport,2024-10-02
TXN0009408,USR01020,263567.65,Deposit,Food,2024-02-15
TXN0009409,USR02368,511313.12,Deposit,Food,2024-05-26
TXN0009410,USR00033,174022.72,POS,Finance,2024-11-18
TXN0009411,USR02501,258837.08,POS,Retail,2024-04-16
TXN0009412,USR02200,21637.46,Transfer,Telecom,2024-01-11
TXN0009413,USR01713,895902.55,POS,Finance,2024-04-15
TXN0009414,USR02082,560813.94,Deposit,Education,2024-08-26
TXN0009415,USR02560,308578.69,Deposit,Real Estate,2024-05-11
TXN0009416,USR00589,972883.29,POS,Health,2024-07-19
TXN0009417,USR03000,3716.47,Withdrawal,Utilities,2024-06-25
TXN0009418,USR00349,354598.2,Airtime,Food,2024-03-23
TXN0009419,USR00825,116607.42,Bills,Transport,2024-10-20
TXN0009420,USR00641,980197.1,POS,Retail,2024-10-26
TXN0009421,USR01616,864331.6,Transfer,Finance,2024-08-25
TXN0009422,USR00778,606115.44,Airtime,Education,2024-03-10
TXN0009423,USR01944,48641.7,Deposit,Telecom,2024-12-08
TXN0009424,USR01203,754551.36,Bills,Finance,2024-08-24
TXN0009425,USR02291,296158.99,POS,Utilities,2024-04-23
TXN0009426,USR00040,743415.97,POS,Education,2024-09-06
TXN0009427,USR00541,95343.38,Airtime,Transport,2024-04-13
TXN0009428,USR00927,853796.64,Bills,Real Estate,2024-06-12
TXN0009429,USR02008,103235.57,Bills,Retail,2024-03-29
TXN0009430,USR01428,221436.37,Transfer,Utilities,2024-11-22
TXN0009431,USR01673,561215.98,Deposit,Finance,2024-05-23
TXN0009432,USR00777,559797.89,Withdrawal,Health,2024-10-22
TXN0009433,USR00536,953299.56,POS,Education,2024-04-08
TXN0009434,USR01188,812257.65,Deposit,Real Estate,2024-03-22
TXN0009435,USR01474,215604.38,Bills,Entertainment,2024-07-30
TXN0009436,USR00272,68211.78,Deposit,Real Estate,2024-01-09
TXN0009437,USR01076,809048.35,Deposit,Real Estate,2024-10-17
TXN0009438,USR00784,129362.23,Bills,Real Estate,2024-06-27
TXN0009439,USR02345,84165.88,POS,Entertainment,2024-01-04
TXN0009440,USR02555,58273.13,Bills,Utilities,2024-09-06
TXN0009441,USR00411,587488.34,Bills,Entertainment,2024-12-05
TXN0009442,USR00154,4722.72,Deposit,Transport,2024-02-06
TXN0009443,USR02587,476433.88,POS,Retail,2024-12-07
TXN0009444,USR01180,429642.57,Airtime,Retail,2024-11-21
TXN0009445,USR00026,804529.48,Transfer,Utilities,2024-02-20
TXN0009446,USR01449,608829.24,Airtime,Retail,2024-09-05
TXN0009447,USR02258,526358.76,POS,Entertainment,2024-01-31
TXN0009448,USR01357,677773.83,Deposit,Finance,2024-06-26
TXN0009449,USR00583,383890.18,Airtime,Food,2024-09-21
TXN0009450,USR01091,322371.14,Bills,Retail,2024-11-25
TXN0009451,USR01568,347321.5,POS,Transport,2024-01-10
TXN0009452,USR02859,620129.47,Deposit,Finance,2024-03-14
TXN0009453,USR00038,465733.54,POS,Utilities,2024-01-17
TXN0009454,USR02929,492573.4,Airtime,Entertainment,2024-11-26
TXN0009455,USR02592,946998.32,Withdrawal,Entertainment,2024-04-06
TXN0009456,USR00223,635749.77,Bills,Health,2024-07-05
TXN0009457,USR00801,306307.15,Deposit,Telecom,2024-01-21
TXN0009458,USR01893,390857.79,Airtime,Food,2024-08-16
TXN0009459,USR01885,546254.69,Deposit,Utilities,2024-04-19
TXN0009460,USR01617,156154.89,Airtime,Food,2024-04-29
TXN0009461,USR00853,872050.73,Bills,Education,2024-08-05
TXN0009462,USR02786,901432.57,Deposit,Food,2024-04-30
TXN0009463,USR00293,856867.92,Bills,Finance,2024-04-28
TXN0009464,USR00123,363597.1,Airtime,Education,2024-09-04
TXN0009465,USR01209,977857.16,Transfer,Education,2024-11-04
TXN0009466,USR02396,61885.43,POS,Retail,2024-03-25
TXN0009467,USR00081,692202.52,Bills,Utilities,2024-03-02
TXN0009468,USR00178,363694.88,Withdrawal,Education,2024-01-19
TXN0009469,USR00989,587538.73,Bills,Telecom,2024-10-24
TXN0009470,USR00225,696935.74,Deposit,Education,2024-07-28
TXN0009471,USR02732,503923.78,Withdrawal,Finance,2024-07-25
TXN0009472,USR00637,670727.74,Airtime,Entertainment,2024-09-23
TXN0009473,USR02141,439956.31,Bills,Health,2024-08-25
TXN0009474,USR01202,434838.08,Bills,Food,2024-12-20
TXN0009475,USR00095,493798.08,Transfer,Real Estate,2024-09-10
TXN0009476,USR01671,130666.25,POS,Utilities,2024-07-03
TXN0009477,USR00709,858135.78,Transfer,Finance,2024-03-11
TXN0009478,USR01456,960920.53,Airtime,Transport,2024-11-09
TXN0009479,USR02495,975524.14,Withdrawal,Health,2024-02-22
TXN0009480,USR00090,181790.99,Deposit,Transport,2024-05-27
TXN0009481,USR01841,881206.61,Withdrawal,Transport,2024-08-21
TXN0009482,USR02415,50912.92,Airtime,Education,2024-05-09
TXN0009483,USR00939,375140.92,Transfer,Health,2024-04-19
TXN0009484,USR02996,204242.22,POS,Transport,2024-06-28
TXN0009485,USR02664,982781.59,POS,Transport,2024-09-04
TXN0009486,USR02197,320416.59,Bills,Education,2024-08-10
TXN0009487,USR01229,991273.71,Deposit,Finance,2024-08-08
TXN0009488,USR00278,586860.67,Bills,Education,2024-11-14
TXN0009489,USR02623,635437.19,Airtime,Health,2024-04-22
TXN0009490,USR00422,999464.4,Bills,Utilities,2024-06-13
TXN0009491,USR02147,944434.04,Deposit,Transport,2024-03-05
TXN0009492,USR02557,409919.26,Transfer,Health,2024-08-27
TXN0009493,USR00407,395948.75,Deposit,Entertainment,2024-06-11
TXN0009494,USR00397,363939.97,Transfer,Health,2024-06-29
TXN0009495,USR00503,625663.21,Withdrawal,Education,2024-10-31
TXN0009496,USR00428,872978.21,Transfer,Entertainment,2024-11-06
TXN0009497,USR01999,27707.75,Transfer,Education,2024-11-07
TXN0009498,USR00033,592767.32,Transfer,Food,2024-03-05
TXN0009499,USR00479,213959.92,Bills,Finance,2024-09-16
TXN0009500,USR01599,186280.11,Transfer,Entertainment,2024-05-13
TXN0009501,USR01654,778093.02,Withdrawal,Health,2024-02-05
TXN0009502,USR01011,343427.68,Bills,Food,2024-01-06
TXN0009503,USR00276,787279.17,Withdrawal,Utilities,2024-10-09
TXN0009504,USR00006,582054.49,Deposit,Food,2024-02-12
TXN0009505,USR00432,496692.47,Transfer,Health,2024-03-29
TXN0009506,USR01851,340222.33,Bills,Real Estate,2024-03-05
TXN0009507,USR00984,938341.81,Transfer,Transport,2024-03-02
TXN0009508,USR02608,613241.79,Transfer,Entertainment,2024-09-17
TXN0009509,USR00838,955157.74,Transfer,Health,2024-05-08
TXN0009510,USR02647,737186.68,Deposit,Utilities,2024-02-10
TXN0009511,USR00274,209689.5,Transfer,Education,2024-07-21
TXN0009512,USR02671,871571.9,Transfer,Real Estate,2024-08-20
TXN0009513,USR00858,939590.59,Bills,Telecom,2024-09-30
TXN0009514,USR01482,922078.61,Withdrawal,Transport,2024-06-03
TXN0009515,USR00390,222501.4,Airtime,Entertainment,2024-02-24
TXN0009516,USR02365,3760.62,Withdrawal,Health,2024-08-14
TXN0009517,USR02668,236115.6,Transfer,Entertainment,2024-02-22
TXN0009518,USR01687,449687.7,Bills,Health,2024-01-04
TXN0009519,USR01576,836144.55,Deposit,Food,2024-10-11
TXN0009520,USR02246,192032.07,Deposit,Retail,2024-05-18
TXN0009521,USR00959,877707.52,Withdrawal,Utilities,2024-05-31
TXN0009522,USR00548,778745.36,Transfer,Health,2024-01-05
TXN0009523,USR01421,729464.45,Deposit,Education,2024-05-08
TXN0009524,USR00725,301459.09,Airtime,Food,2024-10-01
TXN0009525,USR02810,979438.45,Transfer,Food,2024-09-04
TXN0009526,USR01777,423672.58,POS,Food,2024-01-28
TXN0009527,USR02977,590709.3,Deposit,Utilities,2024-08-17
TXN0009528,USR00504,351009.1,Deposit,Real Estate,2024-05-18
TXN0009529,USR02625,488888.38,Airtime,Retail,2024-08-13
TXN0009530,USR02281,850762.33,Airtime,Telecom,2024-01-04
TXN0009531,USR02975,295392.73,POS,Retail,2024-05-21
TXN0009532,USR00685,518926.69,Bills,Health,2024-12-09
TXN0009533,USR00759,997537.34,Airtime,Health,2024-06-26
TXN0009534,USR01058,210910.59,Withdrawal,Health,2024-06-21
TXN0009535,USR01718,985722.04,Withdrawal,Real Estate,2024-06-08
TXN0009536,USR00794,650174.43,Airtime,Food,2024-11-29
TXN0009537,USR00755,336779.15,Airtime,Health,2024-04-23
TXN0009538,USR02621,651113.97,Withdrawal,Telecom,2024-05-13
TXN0009539,USR00454,254945.3,Airtime,Health,2024-09-22
TXN0009540,USR02024,527951.72,Deposit,Health,2024-06-22
TXN0009541,USR00338,162822.16,Deposit,Food,2024-03-12
TXN0009542,USR01251,33742.58,Transfer,Food,2024-01-24
TXN0009543,USR00194,133033.75,Airtime,Transport,2024-05-23
TXN0009544,USR00864,478680.01,Withdrawal,Utilities,2024-10-06
TXN0009545,USR00135,359040.06,Transfer,Food,2024-04-17
TXN0009546,USR00983,727627.2,Withdrawal,Transport,2024-12-05
TXN0009547,USR02622,565920.61,Airtime,Finance,2024-07-31
TXN0009548,USR02552,375379.51,Bills,Real Estate,2024-09-16
TXN0009549,USR02846,479735.15,Bills,Retail,2024-10-22
TXN0009550,USR01269,643345.43,Bills,Entertainment,2024-12-29
TXN0009551,USR02444,696319.78,POS,Health,2024-05-06
TXN0009552,USR02382,853488.27,Bills,Food,2024-09-08
TXN0009553,USR02227,503577.94,Withdrawal,Finance,2024-02-15
TXN0009554,USR00999,400173.91,Bills,Food,2024-08-02
TXN0009555,USR00399,603299.72,Bills,Utilities,2024-01-18
TXN0009556,USR01210,510745.43,Withdrawal,Health,2024-07-13
TXN0009557,USR01062,677425.5,Deposit,Real Estate,2024-07-01
TXN0009558,USR01068,932046.94,Transfer,Finance,2024-12-11
TXN0009559,USR01626,987458.73,Bills,Retail,2024-05-18
TXN0009560,USR02624,482581.54,Deposit,Utilities,2024-08-05
TXN0009561,USR00925,458131.23,Bills,Retail,2024-01-09
TXN0009562,USR01498,260848.71,POS,Food,2024-05-07
TXN0009563,USR02731,221184.82,Withdrawal,Entertainment,2024-04-20
TXN0009564,USR02837,108772.47,Withdrawal,Food,2024-06-18
TXN0009565,USR02433,845911.34,Bills,Health,2024-04-19
TXN0009566,USR01833,567657.19,POS,Entertainment,2024-06-24
TXN0009567,USR01119,83938.44,Withdrawal,Education,2024-08-09
TXN0009568,USR01223,773749.42,Bills,Retail,2024-04-27
TXN0009569,USR01575,798835.79,Withdrawal,Transport,2024-09-05
TXN0009570,USR00676,371751.72,Withdrawal,Retail,2024-03-17
TXN0009571,USR01940,595491.85,Airtime,Entertainment,2024-11-25
TXN0009572,USR00196,159725.58,Withdrawal,Transport,2024-12-02
TXN0009573,USR02820,701854.48,Deposit,Education,2024-02-11
TXN0009574,USR01080,264073.75,POS,Education,2024-12-19
TXN0009575,USR00817,916856.61,Airtime,Telecom,2024-09-26
TXN0009576,USR00398,86842.59,POS,Real Estate,2024-09-29
TXN0009577,USR00587,663231.04,POS,Real Estate,2024-02-28
TXN0009578,USR02929,82297.58,POS,Telecom,2024-12-08
TXN0009579,USR02341,228437.85,Withdrawal,Health,2024-06-24
TXN0009580,USR01114,350870.71,Transfer,Real Estate,2024-01-11
TXN0009581,USR02941,583148.35,Deposit,Real Estate,2024-10-26
TXN0009582,USR00498,656703.34,Transfer,Health,2024-06-12
TXN0009583,USR00537,80081.03,Airtime,Health,2024-07-18
TXN0009584,USR00688,358002.48,Airtime,Education,2024-05-31
TXN0009585,USR00896,565797.17,Deposit,Health,2024-09-13
TXN0009586,USR00967,49644.74,Bills,Health,2024-02-29
TXN0009587,USR02280,908696.92,Withdrawal,Retail,2024-04-24
TXN0009588,USR02386,646053.15,Airtime,Utilities,2024-06-08
TXN0009589,USR00618,888971.92,Withdrawal,Entertainment,2024-03-02
TXN0009590,USR02975,569629.09,Deposit,Health,2024-12-01
TXN0009591,USR00934,774712.56,Transfer,Entertainment,2024-07-23
TXN0009592,USR01782,8078.42,POS,Health,2024-02-06
TXN0009593,USR00530,928439.68,Deposit,Real Estate,2024-05-17
TXN0009594,USR00076,449064.11,Airtime,Entertainment,2024-12-17
TXN0009595,USR01587,830257.85,Bills,Food,2024-01-24
TXN0009596,USR01475,158916.6,Withdrawal,Education,2024-09-27
TXN0009597,USR01988,502826.83,POS,Real Estate,2024-09-29
TXN0009598,USR01715,718116.44,Bills,Education,2024-10-02
TXN0009599,USR00720,76048.82,Transfer,Food,2024-05-24
TXN0009600,USR01435,379702.38,Withdrawal,Transport,2024-10-18
TXN0009601,USR00599,706110.35,POS,Food,2024-01-22
TXN0009602,USR02917,391478.18,Airtime,Finance,2024-03-12
TXN0009603,USR02123,846138.15,Withdrawal,Health,2024-05-05
TXN0009604,USR01772,469396.73,Airtime,Real Estate,2024-06-13
TXN0009605,USR01239,732863.54,Withdrawal,Health,2024-09-11
TXN0009606,USR01045,568802.82,POS,Retail,2024-01-27
TXN0009607,USR02108,609957.57,Airtime,Education,2024-10-20
TXN0009608,USR02960,352592.4,Transfer,Retail,2024-11-18
TXN0009609,USR02269,503161.22,POS,Health,2024-08-04
TXN0009610,USR01364,526810.14,Airtime,Food,2024-08-13
TXN0009611,USR00883,766264.0,Withdrawal,Transport,2024-08-18
TXN0009612,USR00311,390861.31,Withdrawal,Real Estate,2024-11-24
TXN0009613,USR00089,378196.48,Airtime,Education,2024-03-05
TXN0009614,USR00458,739827.23,Deposit,Entertainment,2024-12-18
TXN0009615,USR01169,793856.28,Airtime,Transport,2024-11-24
TXN0009616,USR02149,199858.19,Transfer,Transport,2024-09-30
TXN0009617,USR01775,72963.76,Bills,Education,2024-08-27
TXN0009618,USR01652,456213.94,Transfer,Food,2024-01-11
TXN0009619,USR01338,337979.01,POS,Entertainment,2024-07-30
TXN0009620,USR00860,690424.68,POS,Transport,2024-04-23
TXN0009621,USR00465,667377.92,Airtime,Real Estate,2024-10-09
TXN0009622,USR00721,810947.98,Airtime,Telecom,2024-12-03
TXN0009623,USR00946,97019.48,POS,Real Estate,2024-04-03
TXN0009624,USR00762,549077.49,Transfer,Utilities,2024-10-19
TXN0009625,USR02935,562901.28,Deposit,Transport,2024-08-16
TXN0009626,USR00379,915464.9,Airtime,Transport,2024-01-24
TXN0009627,USR02331,833546.77,Deposit,Transport,2024-08-17
TXN0009628,USR01422,471256.05,Withdrawal,Telecom,2024-11-18
TXN0009629,USR02786,130012.79,Withdrawal,Food,2024-11-03
TXN0009630,USR00857,68114.59,POS,Telecom,2024-01-13
TXN0009631,USR01095,883418.78,Deposit,Telecom,2024-06-13
TXN0009632,USR02966,49549.5,POS,Utilities,2024-06-13
TXN0009633,USR00332,925218.24,Airtime,Real Estate,2024-02-10
TXN0009634,USR01686,196462.01,Withdrawal,Finance,2024-03-09
TXN0009635,USR00606,239693.28,POS,Education,2024-11-15
TXN0009636,USR02817,548905.7,Transfer,Transport,2024-05-02
TXN0009637,USR00964,197865.35,POS,Health,2024-10-14
TXN0009638,USR01658,944316.16,Transfer,Utilities,2024-04-11
TXN0009639,USR02758,283999.16,POS,Retail,2024-02-01
TXN0009640,USR01723,888772.35,Transfer,Entertainment,2024-07-05
TXN0009641,USR00307,111384.83,Transfer,Finance,2024-09-15
TXN0009642,USR02710,602453.61,Airtime,Real Estate,2024-11-08
TXN0009643,USR02542,63680.55,POS,Education,2024-04-30
TXN0009644,USR02141,713888.6,Withdrawal,Transport,2024-06-24
TXN0009645,USR00159,42096.46,Deposit,Education,2024-03-16
TXN0009646,USR00030,688488.3,POS,Food,2024-09-22
TXN0009647,USR02756,653969.04,POS,Utilities,2024-03-13
TXN0009648,USR00142,518928.16,Transfer,Real Estate,2024-08-13
TXN0009649,USR00025,267609.38,Withdrawal,Education,2024-06-07
TXN0009650,USR01390,250521.39,Airtime,Health,2024-05-17
TXN0009651,USR01230,598217.44,Transfer,Health,2024-05-16
TXN0009652,USR02046,263071.58,Transfer,Food,2024-10-08
TXN0009653,USR02623,506990.28,Airtime,Retail,2024-03-07
TXN0009654,USR00281,374309.28,Withdrawal,Retail,2024-02-03
TXN0009655,USR02428,240176.01,POS,Real Estate,2024-11-24
TXN0009656,USR00983,928715.63,Bills,Retail,2024-03-30
TXN0009657,USR01233,983091.21,Airtime,Entertainment,2024-03-19
TXN0009658,USR00833,686927.62,Transfer,Telecom,2024-11-06
TXN0009659,USR02296,423911.79,Bills,Utilities,2024-03-21
TXN0009660,USR01918,468653.37,POS,Education,2024-10-07
TXN0009661,USR01752,689844.22,Deposit,Education,2024-02-14
TXN0009662,USR01709,563095.32,Airtime,Telecom,2024-04-05
TXN0009663,USR02906,492509.94,Withdrawal,Retail,2024-10-27
TXN0009664,USR01265,688572.96,Transfer,Telecom,2024-02-17
TXN0009665,USR00615,727520.43,Bills,Real Estate,2024-09-26
TXN0009666,USR01412,47525.31,Transfer,Retail,2024-04-18
TXN0009667,USR01332,161222.22,Transfer,Entertainment,2024-10-12
TXN0009668,USR00173,513901.94,Bills,Real Estate,2024-09-15
TXN0009669,USR01124,824240.06,POS,Real Estate,2024-01-13
TXN0009670,USR02635,506085.23,Deposit,Real Estate,2024-01-23
TXN0009671,USR01945,999890.67,Deposit,Telecom,2024-12-02
TXN0009672,USR01159,807332.48,POS,Transport,2024-03-05
TXN0009673,USR02290,828809.46,Withdrawal,Health,2024-09-25
TXN0009674,USR00660,386659.43,Airtime,Education,2024-03-05
TXN0009675,USR00946,115836.47,Deposit,Transport,2024-05-31
TXN0009676,USR00717,54686.89,Deposit,Retail,2024-11-29
TXN0009677,USR00062,748254.3,Transfer,Food,2024-09-02
TXN0009678,USR00571,317794.16,Airtime,Entertainment,2024-04-19
TXN0009679,USR01919,436753.16,Bills,Retail,2024-01-13
TXN0009680,USR00219,473466.32,Withdrawal,Education,2024-07-08
TXN0009681,USR00147,995276.36,Bills,Retail,2024-09-16
TXN0009682,USR01146,224905.63,Airtime,Utilities,2024-06-08
TXN0009683,USR02654,715233.12,Deposit,Education,2024-02-27
TXN0009684,USR02722,824712.49,Bills,Health,2024-06-06
TXN0009685,USR01209,420832.91,Deposit,Transport,2024-11-29
TXN0009686,USR00066,56643.46,Airtime,Telecom,2024-04-28
TXN0009687,USR00334,339046.25,Withdrawal,Retail,2024-12-25
TXN0009688,USR00968,985535.95,Bills,Telecom,2024-09-19
TXN0009689,USR00623,125606.29,Bills,Education,2024-08-08
TXN0009690,USR01131,803855.33,Withdrawal,Retail,2024-11-01
TXN0009691,USR01031,852528.34,Airtime,Health,2024-12-01
TXN0009692,USR00722,213898.48,Withdrawal,Transport,2024-05-01
TXN0009693,USR01446,741158.86,Bills,Finance,2024-07-14
TXN0009694,USR00243,867603.83,Airtime,Food,2024-06-23
TXN0009695,USR00779,18235.07,Withdrawal,Utilities,2024-09-29
TXN0009696,USR02851,675367.2,Airtime,Health,2024-12-11
TXN0009697,USR00755,212509.49,Deposit,Utilities,2024-02-03
TXN0009698,USR02799,546239.08,Bills,Real Estate,2024-02-08
TXN0009699,USR00686,113479.36,Transfer,Retail,2024-08-10
TXN0009700,USR02416,729005.98,Withdrawal,Transport,2024-01-21
TXN0009701,USR01822,449823.13,Transfer,Finance,2024-01-03
TXN0009702,USR02301,736039.71,Deposit,Transport,2024-02-21
TXN0009703,USR01266,805181.8,Withdrawal,Real Estate,2024-08-13
TXN0009704,USR01473,95512.48,Airtime,Transport,2024-03-30
